username,score,content,tanggal,label,clean_text
Pengguna Google,2,kok akhir akhir ini gojek lemot kali siih?? padahal jaringan 5G lhoo😭😭,2026-01-11 21:17:37,negatif,gojek lambat siih jaring lhoo
Pengguna Google,1,harga mahal,2026-01-11 21:01:26,negatif,harga mahal
Pengguna Google,1,"GUYS, KALAU MAU PESEN MAKANAN JANGAN DISINI, UDAH NUNGGU LAMA MALAH ERROR, APLIKASI LAIN AJA YAA KAYAK SHOPEE PAY ATAU GRAB JANGAN GOJEK",2026-01-11 20:45:52,negatif,guys sen makan jangan nunggu error aplikasi yaa kayak shopee pay grab jangan gojek
Pengguna Google,1,"Berhubung skrg lagi rutin pakai jasa transportasi online, perbedaan Gojek dan Grab jadi jelas. Belakangan saya dapat sopir yg notabene kurang ajar, diantaranya: sopir tidak mau menghubungi lewat WA dari nomor yg diberikan lewat chat; dan sopir sengaja menjauh dari titik penjemputan serta tidak membalas chat agar penumpang yang cancel. Jadi sudah dipastikan akan memilih GRAB sebagai langganan. Selamat tinggal Gojek dan mitra2 mu yang menyebalkan👋👋",2026-01-11 20:35:45,negatif,hubung skrg rutin pakai jasa transportasi online beda gojek grab sopir notabene kurang ajar sopir tidak hubung wa nomor chat sopir sengaja jauh titik jemput tidak balas chat tumpang cancel pilih grab langgan selamat tinggal gojek mitra mu sebal
Pengguna Google,5,"Pakai GoPay itu praktis banget, bener-bener sat-set buat transaksi apa aja. Apalagi kalau dipakai buat GoJek atau GoCar, pengalamannya makin oke karena hampir semua drivernya ramah, sopan, dan profesional. Transaksi gampang, perjalanan pun nyaman!",2026-01-11 20:26:32,positif,pakai gopay praktis banget benerbener satset transaksi pakai gojek gocar alam oke drivernya ramah sopan profesional transaksi gampang jalan nyaman
Pengguna Google,5,sangat memuaskan...,2026-01-11 20:23:01,positif,sangat muas
Pengguna Google,5,gojek luar biasa,2026-01-11 20:22:28,positif,gojek
Pengguna Google,1,susah nyari driver aplikasi sebelah lebih cepat dapet driver nya,2026-01-11 19:50:13,negatif,susah nyari driver aplikasi belah lebih cepat driver
Pengguna Google,1,"jelekkkk kalo belum dapet"" driver harus tunggu lamaaaaaa bgt baru bisa dibatalin",2026-01-11 19:41:03,negatif,jelekk kalo belum driver tunggu lamaa banget dibatalin
Pengguna Google,5,selalu ada diskon 🥰🤗,2026-01-11 19:37:45,positif,diskon
Pengguna Google,1,"pesen di gofood udah 1 jam setengah ga dapet dapet driver, udah lama banget pesanan gabisa di cancel padahal keadaan udah laper banget",2026-01-11 19:29:11,negatif,sen gofood jam tidak driver banget pesan gabisa cancel laper banget
Pengguna Google,4,cepat dan oke mantap,2026-01-11 19:21:41,positif,cepat oke mantap
Pengguna Google,2,kenapa akun saya dianggap adanya aktivitas mencurigakan dan telah melanggar ketentuan gojek ya? padahal saya tidak melakukan hal² yang mencurigakan dan melanggar ketentuan. percuma lapor lapor ga di hiraukan,2026-01-11 19:14:53,negatif,akun anggap aktivitas curiga langgar tentu gojek tidak curiga langgar tentu lapor lapor tidak hirau
Pengguna Google,1,perangkat tidak kompatibel,2026-01-11 19:10:07,negatif,perangkat tidak kompatibel
Pengguna Google,1,"setiap mesen pokoknya nunggu harus banget lebih dari 30 menit,gosend aja ngirim makanan hampir 1 jam sampai sampai,perut sangat laper",2026-01-11 19:09:44,negatif,mesen pokok nunggu banget lebih menitgosend ngirim makan jam sampaiperut sangat laper
Pengguna Google,5,semoga aplikasi gojek semakin baik dan bisa memberi kemudahan dan kenyamanan bagi pelanggannya..💪💪🙏🙏 Terimakasih,2026-01-11 19:04:25,positif,moga aplikasi gojek mudah nyaman langgan terimakasih
Pengguna Google,2,"aplikasi suka error. pesen gosend udh dapet driver trus udb deket eh malah otomatis cancel dan cari driver lain. kasian sma driver nya, kalo mreka yg cancel kalo gak salah mreka kena pinalti.",2026-01-11 18:58:45,negatif,aplikasi suka error sen gosend driver udb deket eh otomatis cancel cari driver kasi driver kalo mreka cancel kalo tidak salah mreka pinalti
Pengguna Google,1,"udah banyak di kritik tapi ga di rubah2 sumpah ini sudah ke sekian kali kita komplain masalah yang sama, lama dapat driver di go food😭tolong dong pihak gojek lebih di perhatikan lagi kadang di resto nya sendiri sudah ready tapi drivernya lama ga dapet2 padahal driver nganggur banyak di sekitar resto",2026-01-11 18:42:39,negatif,kritik tapi tidak rubah sumpah sekian komplain driver go food tolong gojek lebih perhati kadang resto ready tapi drivernya tidak driver nganggur resto
Pengguna Google,5,"mudah, murah, aman dan nyaman",2026-01-11 18:38:33,positif,mudah murah aman nyaman
Pengguna Google,5,"penjemputannya cepat,",2026-01-11 18:29:35,positif,jemput cepat
Pengguna Google,5,mudah di gunakan,2026-01-11 18:09:14,positif,mudah
Pengguna Google,1,GK bisa di andalkan. ribet GK kyk dolo kalo GK dpt driver langsung otomatis gagal. bisa pesen ulang......,2026-01-11 17:59:39,negatif,tidak andal rumit tidak kyk dolo kalo tidak driver otomatis gagal sen ulang
Pengguna Google,1,makin hari makin rusak,2026-01-11 17:43:22,negatif,rusak
Pengguna Google,5,tingkatkan lg kualitas pelayanan nya..,2026-01-11 17:38:33,positif,tingkat kualitas layan
Pengguna Google,5,memudahkan dalam perjalanan,2026-01-11 17:19:30,positif,mudah jalan
Pengguna Google,5,Aplikasi sangat membantu kita didalam perjalanan,2026-01-11 16:48:35,positif,aplikasi sangat bantu dalam jalan
Pengguna Google,5,drivernya selama Aqoe jd customer y baik & ramah jeh...,2026-01-11 16:43:14,positif,drivernya aqoe customer ramah jeh
Pengguna Google,3,aplikasi kadang error,2026-01-11 16:24:13,netral,aplikasi kadang error
Pengguna Google,5,sangat penting!!,2026-01-11 16:19:02,positif,sangat
Pengguna Google,5,"layanan ok, cepat pengambilannya dan cepat smpai tujuan, dg aman, mksh utk semuanya",2026-01-11 16:13:36,positif,layan oke cepat ambil cepat smpai tuju aman terima kasih
Pengguna Google,5,nyaman dn baik,2026-01-11 15:56:02,positif,nyaman dn
Pengguna Google,1,"tarif makin murah , pnjemputan jauh2, maps gak akurat, tolong di perbaiki",2026-01-11 15:37:06,negatif,tarif murah pnjemputan maps tidak akurat tolong baik
Pengguna Google,1,percuma install aplikasi ini..driver ga ada yg mau pick up..,2026-01-11 15:27:35,negatif,install aplikasi inidriver tidak pick up
Pengguna Google,5,bagus kok,2026-01-11 15:18:05,positif,bagus
Pengguna Google,5,love,2026-01-11 14:54:33,positif,love
Pengguna Google,5,amntap,2026-01-11 14:26:28,positif,amntap
Pengguna Google,5,gojek banyak diskonnya,2026-01-11 14:20:35,positif,gojek diskon
Pengguna Google,5,cepat dan driver nya baik,2026-01-11 13:58:01,positif,cepat driver
Pengguna Google,4,ako sangat bagus,2026-01-11 13:46:13,positif,ako sangat bagus
Pengguna Google,1,"ongkir tidak normal, masa beli gacoan cuma 3 item aja ongkir nya 20k",2026-01-11 13:41:31,negatif,ongkos tidak normal beli gaco item ongkos
Pengguna Google,1,"bisa gak kalo customer pesan gofood jangan lama2 nyari drivernya, kasihan orang nungguin gblok.. kalo emng susah dapat driver batalin aja maksimal 30 menit jgn sampe sejam kntoll",2026-01-11 13:30:00,negatif,tidak kalo customer pesan gofood jangan nyari drivernya kasihan nungguin gblok kalo emng susah driver batalin maksimal menit jangan sampe jam kntoll
Pengguna Google,1,"Makin buruk aja semenjak dilepas nadim,, pelit sama diskon, bener2",2026-01-11 13:29:05,negatif,buruk semenjak lepas nadim pelit diskon bener
Pengguna Google,5,Sangat membantu dalam mencari transportasi.,2026-01-11 13:24:10,positif,sangat bantu cari transportasi
Pengguna Google,5,Sangat membantu saat kelaparan 🙂‍↕️😌,2026-01-11 13:14:09,positif,sangat bantu lapar
Pengguna Google,5,proses cepat dalam order,2026-01-11 13:07:27,positif,proses cepat order
Pengguna Google,1,setiap make ini lama banget dptnya,2026-01-11 12:54:16,negatif,pakai banget dptnya
Pengguna Google,1,Gak suka sama aplikasi ini ... Kebanyakan driver nya ketus judes gak ramah sama sekali,2026-01-11 12:27:35,negatif,tidak suka aplikasi banyak driver ketus judes tidak ramah sekali
Pengguna Google,5,cepat & ramah,2026-01-11 12:02:30,positif,cepat ramah
Pengguna Google,1,Aplikasi tolol!! Kalo udh hujan ngeblast kemana2 malah dapet driver jauh banget. Ini masalah sebenarnya diperbaiki atau enggak sih? masa iya bertahun2 masalah ini gk kelar atau jgn2 sengaja ini memang dibiar2in,2026-01-11 11:42:29,negatif,aplikasi tolol kalo hujan ngeblast mana driver banget baik tidak sih iya tahun tidak kelar jangan sengaja biar in
Pengguna Google,1,pelayanan burukk,2026-01-11 11:40:26,negatif,layan burukk
Pengguna Google,5,tailah login di nomor lama gabisa,2026-01-11 11:16:38,positif,tailah login nomor gabisa
Pengguna Google,5,Ga ada pilihan untuk edit pesanan,2026-01-11 10:52:50,positif,tidak pilih edit pesan
Pengguna Google,5,gg bet,2026-01-11 10:50:15,positif,gg bet
Pengguna Google,5,oke dech,2026-01-11 10:29:27,positif,oke dech
Pengguna Google,1,"min mau nanya ,, apakah naik gocar mobil kita kehujanan ???? gak kan ??? tapi kenapa pas hujan harga gocar sangat2 tidak masuk akal ,, jarak 400 harga ny 50 ribu di apk gojek .. ngaco gak ??? apaka jarak 400 meter bensin ny habis 50 liter ???? gak kan ??",2026-01-11 10:26:55,negatif,admin nanya gocar mobil hujan tidak tapi pas hujan harga gocar sangat tidak akal jarak harga ny ribu aplikasi gojek ngaco tidak apaka jarak meter bensin ny habis liter tidak
Pengguna Google,1,tidak baguss hadiah Alipay a reward di aplikasi ini makin kecil apaa apaaan kn sudah tau banyak emak emak yg pakai aplikasi ini malah hadiah Alipay a reward nya tiket mobile legend aneh bngt pihak GOJEK INDONESIA,2026-01-11 10:25:30,negatif,tidak baguss hadiah alipay reward aplikasi apaa kn tau emak emak pakai aplikasi hadiah alipay reward tiket mobile legend aneh banget gojek indonesia
Pengguna Google,1,"pelayanan gojek sekarang sangat buruk, mengadukan tentang buruknya kelakuan mitranya, tapi admin gojek menanggapi dengan main-main, tidak di proses serius, sepertinya benar gojek hanya fokus pada keuntungan saja daripada memperbaiki kualitas pelayanannya.",2026-01-11 10:16:26,negatif,layan gojek sangat buruk adu buruk laku mitra tapi admin gojek tanggap mainmain tidak proses serius gojek fokus untung baik kualitas layan
Pengguna Google,1,sangat kecewa dengan gojek. masalah pengaduan atau komplain betul2 tidak membantu konsumen.,2026-01-11 09:57:25,negatif,sangat kecewa gojek adu komplain tidak bantu konsumen
Pengguna Google,5,Tarif nya sesuai kantong,2026-01-11 09:49:46,positif,tarif sesuai kantong
Pengguna Google,3,"Weilah kok beda waktu beberapa menit, pas pesan lagi, naik juga harganya, bintang 3 aja ga bisa lebih klo kaya gini",2026-01-11 09:48:14,netral,weilah beda waktu menit pas pesan harga bintang tidak lebih kaya gin
Pengguna Google,3,tolong perbaiki titik lokasinya,2026-01-11 08:55:59,netral,tolong baik titik lokasi
Pengguna Google,5,ok good 👍,2026-01-11 08:30:39,positif,oke bagus
Pengguna Google,5,lebih gesit dan mudah di gunakan,2026-01-11 07:46:32,positif,lebih gesit mudah
Pengguna Google,1,"Udah ga bisa lihat riwayat transaksi gojek plus ya, jadi paket itu ga jelas kapan kita beli, kapan berakhir, tiba tiba aja perasaan baru beli 2 minggu, ehh udah hangus aja paketnya, pas mau cek kapan terakhir kita beli, itu riwayat nya ga ada, di cari dimana pun ga ketemu, jadi emang bukan perasaan doang permainan dari gojeknya, ternyata emang makan uang orang, tiba tiba aja bebas hapus paket orang, toh orang mau cari tau juga ga bisa, pasti mau cek pembayaran waktu itu juga susah 🤣",2026-01-11 07:38:19,negatif,tidak riwayat transaksi gojek plus paket tidak beli asa beli minggu ehh hangus paket pas cek beli riwayat tidak cari mana tidak ketemu emang bukan asa main gojek emang makan uang bebas hapus paket cari tau tidak cek bayar waktu susah
Pengguna Google,1,"mahal banget sekarang, gk worth it",2026-01-11 07:31:28,negatif,mahal banget tidak worth it
Pengguna Google,4,"Saya isi go pay kok gak masuk ke saldonya, tolong di perbaiki biar saldonya masuk",2026-01-11 07:24:11,positif,isi go pay tidak saldo tolong baik biar saldo
Pengguna Google,1,"promonya hilang""",2026-01-11 06:22:23,negatif,promonya hilang
Pengguna Google,1,driver sangat buruk dan mengecewakan.car,2026-01-11 05:59:52,negatif,driver sangat buruk mengecewakancar
Pengguna Google,1,sekarang order goride drivernya jauh2 ga maksimal waktu,2026-01-11 00:21:57,negatif,order goride drivernya tidak maksimal waktu
Pengguna Google,5,Benar² memudahkan..terimakasih gojek..semakin sukses.,2026-01-10 23:45:33,positif,memudahkanterimakasih gojeksemakin sukses
Pengguna Google,3,susah dapat driver untuk gofood padahal driver relatif banyak! padahal biaya yang paling mahal dibanding yang lain. semoga berbenah lagi untuk kedepannya,2026-01-10 23:03:41,netral,susah driver gofood driver relatif biaya paling mahal banding moga benah depan
Pengguna Google,1,lelet 2 jam 30 menit baru dpt driver food.. parah,2026-01-10 22:53:57,negatif,lambat jam menit driver food buruk
Pengguna Google,1,"driver Go-Jek kebanyakan pilih pilih ,",2026-01-10 22:43:57,negatif,driver gojek banyak pilih pilih
Pengguna Google,5,Bagus sekali dan Bisa Membantu banyak orang,2026-01-10 22:34:20,positif,bagus sekali bantu
Pengguna Google,5,diskonnya banyak,2026-01-10 22:29:08,positif,diskon
Pengguna Google,1,tidak benar melacak lokasi pokoknya aku kecewa berat 🙄🙄😑😠,2026-01-10 22:13:25,negatif,tidak lacak lokasi pokok kecewa berat
Pengguna Google,5,"jangan kayak maxim,, ternya tidak ada asuransi kecelakaan. pantasan drivernya pada ugal ugalan, ke daratan juga kurang bagus, pelayanannya jelek",2026-01-10 22:10:04,positif,jangan kayak maxim ter tidak asuransi celaka pantas drivernya ugal ugalan darat kurang bagus layan buruk
Pengguna Google,1,sy pesan makanan tapi lamanya lama bgt mungkin 1 jam sy nunggu tdk ada perubahan masih mencari driver tapi tdk bisa di batalkan hanya bisa di batalkan jika jam 22.01 mana ada resto yg buka jam segitu kita lapar malam malam d batalin.. jujur lebih baik apk lain si,2026-01-10 20:55:29,negatif,pesan makan tapi banget jam nunggu tidak ubah cari driver tapi tidak batal batal jam resto buka jam segitu lapar malam malam batalin jujur lebih aplikasi si
Pengguna Google,1,"gabisa melakukan transaksi, katanya transaksi gagal untuk melindungi akun karena ada aktivitas yang tidak biasa, padahal ga ngapa ngapain, jarang buka gojek dan gopay, cs nya sangat tidak membantu, Bot semua, gabisa bales pesan, cuma bisa ngirim ss lewat foto kamera langsung gabisa pake galeri, udah lapor ke customer service di email tapi katanya dialihkan ke aplikasi, dan di aplikasi cuma ada artikel yang ga guna dan cs yang ga guna",2026-01-10 20:47:15,negatif,gabisa transaksi transaksi gagal lindung akun aktivitas tidak tidak ngapa ngapain jarang buka gojek gopay customer service sangat tidak bantu bot gabisa bales pesan ngirim ss foto kamera gabisa pakai galeri lapor customer service email tapi alih aplikasi aplikasi artikel tidak customer service tidak
Pengguna Google,5,okeeyy,2026-01-10 20:30:55,positif,okeeyy
Pengguna Google,1,"apk jelek, masa memverifikasi wajah gagal mulu pdhl cahaya udah bagus, wajah juga keliatan jelas gak burem tp tetep gagal mulu, hadeh",2026-01-10 20:11:20,negatif,aplikasi buruk verifikasi wajah gagal mulu cahaya bagus wajah liat tidak burem tapi tetep gagal mulu hadeh
Pengguna Google,4,akhir akhir ini nyari gojeknya susah. meskipun sudah pake prioritas tetep aja lamaa. lamaa banget.,2026-01-10 20:05:04,positif,nyari gojek susah pakai prioritas tetep lamaa lamaa banget
Pengguna Google,1,terlalu lama mencari driver tidak bisa secepat dulu,2026-01-10 19:48:17,negatif,cari driver tidak cepat
Pengguna Google,1,kebijakan terbodoh adalah double order gofood. sudah pakai yang prioritas masih kena double order,2026-01-10 19:29:13,negatif,bijak bodoh double order gofood pakai prioritas double order
Pengguna Google,5,sangat bermanfaat sekali untuk transportasinya dan menghemat tenaga serta waktu.,2026-01-10 19:27:06,positif,sangat manfaat sekali transportasi hemat tenaga waktu
Pengguna Google,5,hooh tenan,2026-01-10 19:26:23,positif,hooh tenan
Pengguna Google,5,terimakasih ramah bngt,2026-01-10 19:20:01,positif,terimakasih ramah banget
Pengguna Google,5,"mantappp, lebih byk lagi promo nya",2026-01-10 19:14:27,positif,mantapp lebih byk promo
Pengguna Google,1,saya komplain ga ada respon sejak jumat.tolong donk min.,2026-01-10 18:49:01,negatif,komplain tidak respon jumattolong donk admin
Pengguna Google,5,manteps,2026-01-10 18:45:37,positif,manteps
Pengguna Google,5,cukup membantu bagi mer eka yg sibuk,2026-01-10 18:44:16,positif,bantu mer eka sibuk
Pengguna Google,5,sangat instan mau pesan apa aja gooodd,2026-01-10 18:22:38,positif,sangat instan pesan goodd
Pengguna Google,5,driver sopan dan membawa kendaraannya Bagus,2026-01-10 18:02:03,positif,driver sopan bawa kendara bagus
Pengguna Google,5,keren lh,2026-01-10 17:31:12,positif,bagus lh
Pengguna Google,5,sangat memuaskan bagus sekali,2026-01-10 17:08:20,positif,sangat muas bagus sekali
Pengguna Google,5,"pelayanannya bagus buat driver2 ramah juga,, tapi kalo bisa harga nya di turunin sedikit lagi dong🙏😅",2026-01-10 17:03:25,positif,layan bagus driver ramah tapi kalo harga turunin
