username,score,content,tanggal,label
Pengguna Google,5,"pinjaman oke banget prosesnya cepat, top pokok nya",2026-01-19 16:25:33,positif
Pengguna Google,4,kenapa di akunku ga ada fitur nambahin promo buat go food ya?,2026-01-19 16:22:49,positif
Pengguna Google,5,easy to use,2026-01-19 16:10:50,positif
Pengguna Google,5,sangat membntu,2026-01-19 16:09:54,positif
Pengguna Google,5,gojek betul betul betul mantap 👍👍,2026-01-19 16:04:46,positif
Pengguna Google,1,"tambah lama tambah susah dapet driver, mana driver songong semua... jual mahal semua",2026-01-19 15:54:20,negatif
Pengguna Google,5,"Aplikasi bagus, dan lengkap",2026-01-19 15:47:44,positif
Pengguna Google,5,bagus dan sangat membantu tapi jarang ada diskonnya.,2026-01-19 15:39:45,positif
Pengguna Google,4,"saya lunasi tagihan bulan ini kok limit yang nanti saya dapat cuma 1jt.. padahal saya dapat limit 7jt dan ga pernah telat bayar.. kenapa kalian buat saya seprti ini??? ada masalah apa dengan saya??? limit yg tersedia tidak muncul bahkan saya hanya dapat kata csnya nanti hanya 1,2jt apalah GOPINJAM INI",2026-01-19 15:39:20,positif
Pengguna Google,5,nice,2026-01-19 15:39:02,positif
Pengguna Google,5,"ridingnya nyaman, drivernya sopan",2026-01-19 15:29:01,positif
Pengguna Google,5,Bagus banget memudahkan kita di saat bepergian.,2026-01-19 15:25:35,positif
Pengguna Google,4,"bagus, cuman kadang kalo telfon krg lancar",2026-01-19 15:17:25,positif
Pengguna Google,5,sesuai semuanya bagus,2026-01-19 15:03:22,positif
Pengguna Google,4,"lumayan memuaskan cuma kadang alamat yg tersedia utk dituju kurang akurat / kurang pas, shg driver dgn penumpang sering terjadi miskomunikasi",2026-01-19 14:37:22,positif
Pengguna Google,1,"tolong sistem verifikasi wajah diperbaiki, saya terus gagal verifikasi wajah, padahal saya sudah mengikuti kriterianya",2026-01-19 14:30:10,negatif
Pengguna Google,5,niceee,2026-01-19 14:28:53,positif
Pengguna Google,2,"kadang nunggu dapat driver lama,padahal banyak driver yg nunggu order mungkin ini sistemnya perlu diperbaiki,",2026-01-19 14:26:17,negatif
Pengguna Google,5,"cepat dpt nya driver nya jg ramah""",2026-01-19 14:13:46,positif
Pengguna Google,1,gara gara orderan hemat jadi susah dapat driver,2026-01-19 14:13:18,negatif
Pengguna Google,5,mantap,2026-01-19 14:11:11,positif
Pengguna Google,5,sejauh ini pelayanan sangat baik,2026-01-19 13:14:45,positif
Pengguna Google,1,"Sedikit masukan Dari saya mengenai laporan email harus di perbaiki lagi ,jam 1 siang email belum di kirim thanks",2026-01-19 13:00:19,negatif
Pengguna Google,4,"maaf ya gojek ,sedikit cerita kan maunya driver dikasi bintang 5 terus nih, giliran ke customer malah driver seenaknya ngasih bintang 1 ,lah konsep nya bagaimana ? harusnya driver yang suka ngasih bintang jelek tuh ditelusuri juga dong,jangan customer terus yang harus mengerti driver",2026-01-19 12:57:13,positif
Pengguna Google,5,baik,2026-01-19 12:37:37,positif
Pengguna Google,5,Good job,2026-01-19 12:16:08,positif
Pengguna Google,5,attitude penting ( ramah sbar dan sopan) kunci nya ...dlm antar jemput konsumen terutama untuk konsumem yg sudah sepuh mah .,2026-01-19 11:48:05,positif
Pengguna Google,5,bagus,2026-01-19 11:24:57,positif
Pengguna Google,5,trims gojek,2026-01-19 11:18:11,positif
Pengguna Google,5,bagus,2026-01-19 10:58:52,positif
Pengguna Google,5,mempermudah perjalanan saya,2026-01-19 10:38:46,positif
Pengguna Google,4,lumayan,2026-01-19 10:12:13,positif
Pengguna Google,5,bagus,2026-01-19 09:50:04,positif
Pengguna Google,5,mantap,2026-01-19 09:45:14,positif
Pengguna Google,5,sangat membantu.,2026-01-19 09:43:10,positif
Pengguna Google,5,nice,2026-01-19 09:32:49,positif
Pengguna Google,5,good,2026-01-19 09:31:12,positif
Pengguna Google,4,pengalaman bermotor yang aman dan meyakinkan ... Bisa lebih improv3 di service to driver ... solidaritas,2026-01-19 09:31:04,positif
Pengguna Google,5,asik2 aja siihh...yg ga asik kalo order pas hujan...gada yg mau klik,2026-01-19 09:29:44,positif
Pengguna Google,5,semoga semakin sukses,2026-01-19 09:25:01,positif
Pengguna Google,5,sejauh ini aman sih gojek,2026-01-19 09:17:08,positif
Pengguna Google,5,keren gercep,2026-01-19 09:13:15,positif
Pengguna Google,1,tarifnya makin mahal ngasal gak ngotak. stasiun angke emporium masa 24k nunggu 5 menit biasanya di bawah 12 sampai 15k. sedangkan opang angke aja cuma 20k gak pake nunggu. ini udah 3x kejadian makin gak jelas bikin kapok,2026-01-19 08:50:34,negatif
Pengguna Google,5,bagus,2026-01-19 08:39:12,positif
Pengguna Google,5,guud,2026-01-19 08:25:01,positif
Pengguna Google,5,nyaman banget pake gojek☺️,2026-01-19 07:51:46,positif
Pengguna Google,1,FITUR PENCARIAN RESTO TERDEKAT JELEK BANGET. BUKAN YANG DEKET YG MUNCUL TAPI MALAH RESTO GEDE YG GOFOOD REFERENSIIN. BIKIN NAPA SENYAMAN GRABFOOD!!!,2026-01-19 07:46:43,negatif
Pengguna Google,5,bagusss,2026-01-19 07:42:51,positif
Pengguna Google,5,bagus,2026-01-19 07:39:12,positif
Pengguna Google,3,buat bayar pdam kok gagal mulu,2026-01-19 07:29:49,netral
Pengguna Google,5,aplikasinya keren bnyak promonya,2026-01-19 07:24:49,positif
Pengguna Google,3,driver selalu dapat jauh meski dah pake gojek plus,2026-01-19 07:15:00,netral
Pengguna Google,5,aman,2026-01-19 07:13:33,positif
Pengguna Google,1,"Makin payah ini APK, mau buru-buru berangkat sekolah malah dapet driver sangat jauh sekali dari alamat rumah. padahal tertera di Apk sekitar rumah banyak driver. Mending kembali berlangganan ke Ojek jaman dulu dh ke pangkalan depan rumah langsung naik ojek. ini nunggu lama dn cancel pun banyak di karenakan driver jauh² sangat. makin ga jelas ini APK. hari sekolah pertama GEGARA Go-Jek jadi terlambat.",2026-01-19 07:10:00,negatif
Pengguna Google,5,kenapa saya selalu gagal saat servikasi wajah,2026-01-19 07:03:41,positif
Pengguna Google,5,terbaik,2026-01-19 06:48:31,positif
Pengguna Google,1,"aplikasi cupu, scann QR nya sering error. Paylater nya cuman iming2, tdk jelas...",2026-01-19 06:47:44,negatif
Pengguna Google,1,APLIKASI SANGAT TIDAK MEMBANTU. 15 MENIT MASIH MENCARI DRIVER PADAHAL BUKAN PAKAI HEMAT. EMANG GAK GUNA APLIKASINYA. DRIVER PUN LAMA 🫵🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,2026-01-19 06:42:44,negatif
Pengguna Google,1,kenapa tiap pesen goride dapet drivernya yang jauh jauh malah yang deket deket gamau ambil,2026-01-19 06:37:29,negatif
Pengguna Google,5,baguss dan ramah,2026-01-19 06:27:50,positif
Pengguna Google,1,lama banget dapet drivernya Mentang mentang hemat 7 ribu,2026-01-19 06:27:02,negatif
Pengguna Google,1,saya suka terlambat karna susah dapet drefer,2026-01-19 06:24:20,negatif
Pengguna Google,1,"nyari driver susah, gara gara gojek sy telat",2026-01-19 06:13:22,negatif
Pengguna Google,1,lama dapat drivernya,2026-01-19 06:12:40,negatif
Pengguna Google,5,mantabs,2026-01-19 05:38:24,positif
Pengguna Google,5,tetap jadi yang terbaik,2026-01-19 01:55:26,positif
Pengguna Google,5,mantapp,2026-01-19 01:52:53,positif
Pengguna Google,5,mntap,2026-01-19 01:21:31,positif
Pengguna Google,4,tolong tambahkan metode pembayaran qris,2026-01-19 00:27:04,positif
Pengguna Google,5,Mantap,2026-01-18 23:53:21,positif
Pengguna Google,5,👍👍👍👍,2026-01-18 23:52:09,positif
Pengguna Google,5,good,2026-01-18 23:14:30,positif
Pengguna Google,2,buat apa ada fitur chat resto kita sebagai konsumen ga bisa chat.. di ilangin ajah...,2026-01-18 22:53:24,negatif
Pengguna Google,4,update mulu,2026-01-18 22:45:24,positif
Pengguna Google,5,sangat terbantu untuk transportasi darat,2026-01-18 22:42:50,positif
Pengguna Google,1,"PENGALAMAN PAKAI DOMPET DIGITAL PALING AMAT SANGAT BURUK SEKALI. PANDUAN UPGRADE PAKAI FOTO KTP ELEKTRONIK, DAFTAR PAKAI FOTO KTP ELEKTRONIK DI TOLAK TERUS. MANA UANG NYANGKUT LAGI, GAK BISA DI TF . AMAT SANGAT MENGECEWAKAN!!!PELAYANAN CS JUGA SANGAT AMAT BURUK, BELUM SELESAI MEMBANTU MALAH MAIN MATIIN AJA KOLOM NYA TANPA MENUNGGU PERSETUJUAN CUSTOMER . PAKAI GOPAY DI ARAHIN DONLOD GOJEK, SAMA AJA GAK BISA MEMBANTU MENYELESAIKAN MASALAH👎👎👎👎👎👎👎👎👎👎 CHAT DI X GAK DI BALES, DI IG ROBOT",2026-01-18 22:27:38,negatif
Pengguna Google,1,"mau pesen driver goride mau hemat ataupun gak hemat selalu dapet driver yang jauh padahal banyak driver yang terdekat ,saran untuk kedepannya gojek bisa memprioritaskan dapet driver terdekat ,apalagi kalau buru2 lebih baik pesen aplikasi lain .",2026-01-18 22:06:51,negatif
Pengguna Google,1,"kecewa sama gojek, gocar, saya pesan dimana, lokasi driverny dimana, aplikasinya mencari driver kejauhan, terus mana drivernya suruh saya nyebrang lagi, kan harusnya di mutar balik ini gak, mana saya bawa barang banyak, terus drivernya pada milih2 konsumen suka ngebatalin",2026-01-18 21:53:04,negatif
Pengguna Google,5,jadi serba mudah,2026-01-18 21:36:56,positif
Pengguna Google,5,oke,2026-01-18 21:34:57,positif
Pengguna Google,5,cepat murah,2026-01-18 21:09:55,positif
Pengguna Google,5,pemakaian aplikasinya mudah. sangat membantu,2026-01-18 21:03:46,positif
Pengguna Google,5,aplikasi yg sangat membantu,2026-01-18 20:59:59,positif
Pengguna Google,5,"sangat membantu,bagi orang yang males cape bawa kendaraan,😃",2026-01-18 20:59:47,positif
Pengguna Google,3,"1. sebagai pengemudi: lumayan terbantu menghasilkan cuan, cuman kalo buka bantuan goggle map seringnya lebih jauh. kadang salah titik 2. ada beberapa penumpang salah lokasi tujuan. diturunkan lokasi asli, supir kena denda. di turunkan sesuai titik supir kena bintang 1. 3. kalo supir jalan2 keluar kota, tiba2 ingin narik, bisa dapat surat peringatan. apakah mau pindah lokasi kerja(kayak domisili)",2026-01-18 20:56:39,netral
Pengguna Google,5,sangat membantu kebutuhan transpotasi,2026-01-18 20:50:56,positif
Pengguna Google,3,untuk pemesanan gosend apakah info tujuannya tidak bisa diakses oleh driver? pesanan saya terhambat karena tidak ada kontak tujuan utk mengkonfirmasi lokasinya. tolong diperbaiki,2026-01-18 20:47:38,netral
Pengguna Google,5,bagus,2026-01-18 20:40:49,positif
Pengguna Google,1,lama misl pesan makanan 1 JM lebih baru sampai,2026-01-18 20:39:46,negatif
Pengguna Google,5,👍👍,2026-01-18 20:36:56,positif
Pengguna Google,5,ramah bnget enak,2026-01-18 20:14:46,positif
Pengguna Google,5,oke,2026-01-18 20:13:30,positif
Pengguna Google,5,Sangat membantu sekali aplikasi Gojek ini. terus dipertahankan dan di tingkatkan. 👍,2026-01-18 20:13:28,positif
Pengguna Google,1,"miris liat ongkosndriver nya, saya bayar 15000 driver keterima 6000 tega banget nih gojek",2026-01-18 20:05:57,negatif
Pengguna Google,5,masih ok,2026-01-18 20:02:13,positif
Pengguna Google,5,Driver yang ramah,2026-01-18 19:36:47,positif
Pengguna Google,5,makasih banyak ya sangat cocok bagi yg membutuhkan,2026-01-18 19:24:11,positif
Pengguna Google,1,aplikasi terlalu berat,2026-01-18 18:58:40,negatif
Pengguna Google,5,aman,2026-01-18 18:58:35,positif
Pengguna Google,5,sangat bermanfaat bagi yang males keluar,2026-01-18 18:45:30,positif
Pengguna Google,1,"mahalny g ngotak disini belum lg drivernya kaga jelas, diskon jg jrng",2026-01-18 18:37:01,negatif
Pengguna Google,1,Respon cs lelet,2026-01-18 18:09:34,negatif
Pengguna Google,1,aplikasi lo rusak gua nggak pingin pesen tiba tiba ke pesen gua mau batalin tiba tiba keluar aplikasi,2026-01-18 18:07:08,negatif
Pengguna Google,5,sering pesan,2026-01-18 17:56:22,positif
Pengguna Google,5,sangat membantu sekali,2026-01-18 17:48:21,positif
Pengguna Google,2,"gimana sih pesen gocar? udh dipencet icon gocar yg kepesen motor Mulu, pas di cancel gk ada pilihan alasannya. aneh",2026-01-18 17:45:33,negatif
Pengguna Google,5,sangat membantu,2026-01-18 17:41:04,positif
Pengguna Google,5,mantep,2026-01-18 17:20:47,positif
Pengguna Google,5,best aplikasi,2026-01-18 17:13:58,positif
Pengguna Google,1,gajelas ! 😡,2026-01-18 17:11:59,negatif
Pengguna Google,5,oke mantap,2026-01-18 17:05:37,positif
Pengguna Google,1,"CS CUMA NAMBAH MASALAH AJA, GA KELARIN APA APA.",2026-01-18 16:58:41,negatif
Pengguna Google,5,"sangat membantu, swmoga semakin maju",2026-01-18 16:51:20,positif
Pengguna Google,5,sangat bagus menyediakan ojek secara online bisa itu ntah mobil atau motor dan antar barang atau bisa memesan makanan secara online,2026-01-18 16:06:30,positif
Pengguna Google,5,Supir nya ok memuaskan..,2026-01-18 15:47:49,positif
Pengguna Google,5,baik,2026-01-18 15:45:17,positif
Pengguna Google,5,selalu bs diandalkan,2026-01-18 15:44:03,positif
Pengguna Google,5,sangat membantu & memudahkan keperluan kita,2026-01-18 15:39:50,positif
Pengguna Google,5,mantaap aplikasi ini sangat banyak membatu dan puas hasil nya..trimakasih,2026-01-18 15:33:25,positif
Pengguna Google,3,"saran aja kalo untuk fitur go food adain fitur chat ke restoran. pesanan saya yg dateng kurang 2 box. sekaranh bingung mau chat kemana. ke resto nya ga bisa, ke driver ga dibalas. ngechat cs ga langsung ditanganin suruh nunggu. rugi dong saya?",2026-01-18 15:26:32,netral
Pengguna Google,5,pokonya top buat gojek,2026-01-18 15:06:44,positif
Pengguna Google,5,jozzzz,2026-01-18 14:49:16,positif
Pengguna Google,5,the best lah poko nya,2026-01-18 14:45:20,positif
Pengguna Google,1,untuk perjalanan darurat sangat tidak rekomen. nunggu driver lama bahkan ga ada sehingga ngejar kereta jadi telat. pada males drivernya. payah,2026-01-18 14:45:06,negatif
Pengguna Google,5,mantaf,2026-01-18 14:41:55,positif
Pengguna Google,5,sangat ngebantu rahma juga,2026-01-18 14:39:26,positif
Pengguna Google,5,Alhamdulillah semua drivernya baik. Terimakasih,2026-01-18 14:37:25,positif
Pengguna Google,5,mantapp,2026-01-18 14:28:32,positif
Pengguna Google,5,mantap,2026-01-18 14:10:06,positif
Pengguna Google,2,"aplikasi aneh, suka nyasarin driver nya ke tempat yg lebih jauh, padahal rute nya deket, tp di lewatin yg jauh dan muter muter, aneh",2026-01-18 14:01:25,negatif
Pengguna Google,5,top pelayanannya,2026-01-18 13:29:11,positif
Pengguna Google,5,Mantap,2026-01-18 13:14:02,positif
Pengguna Google,5,cepat,2026-01-18 13:10:14,positif
Pengguna Google,5,"sangat membantu sekali,perjalanan lebih nyaman dan biaya lebih ekonomis",2026-01-18 13:08:54,positif
Pengguna Google,5,gercep,2026-01-18 12:51:50,positif
Pengguna Google,1,"terlalu rakus sehingga membuat para mitra nya sengsara, jng seperti Firaun yg binasa di dasar laut,ini dunia tidak kekal, contoh Firaun terlalu sombong akhir nya hancur jg....jek minta duit goceng biar hidup ini lebih bermakna seperti ACENG",2026-01-18 12:40:29,negatif
Pengguna Google,5,👍👍👍👍,2026-01-18 12:39:16,positif
Pengguna Google,5,mantap..... 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,2026-01-18 12:38:55,positif
Pengguna Google,5,mantap,2026-01-18 12:17:12,positif
Pengguna Google,5,keren,2026-01-18 12:08:11,positif
Pengguna Google,5,Siip..jempol buat gojek...sangat membantu aktivitas saya,2026-01-18 11:59:02,positif
Pengguna Google,5,sangat mmbntu KLO LG mager,2026-01-18 11:58:31,positif
Pengguna Google,1,pesan gokar maupun go ride kyk pesan hantu.. tidak gerak ga respon,2026-01-18 11:55:59,negatif
Pengguna Google,1,"Gak bisa batalin pesanan, tetap aja gak bisa gak ada ngasih solusi.",2026-01-18 11:26:33,negatif
Pengguna Google,1,menit tidak sesuai di aplikasi dengan kenyataan...,2026-01-18 11:08:42,negatif
Pengguna Google,1,kasi liat dong rate pelanggan!,2026-01-18 10:51:13,negatif
Pengguna Google,5,Alhamdulillah dgn adanya apk Gojek nich sgt membantu transmorasi dlm setiap wktu,2026-01-18 10:43:56,positif
Pengguna Google,5,Mantul,2026-01-18 10:01:15,positif
Pengguna Google,4,bagus,2026-01-18 09:58:10,positif
Pengguna Google,1,LAMA JELEK',2026-01-18 09:52:46,negatif
Pengguna Google,1,mau login tapi gabisa',2026-01-18 09:12:22,negatif
Pengguna Google,5,mudahkan lah kami customer untuk memberi bintang ataupun ulasan kepada driver karna ini fitur ngasih bintang ke driver msak hrus ngetip dlu bru bisa fitur ngasih bintang nya ad,2026-01-18 09:04:17,positif
Pengguna Google,1,"aplikasi goblog , saat telpon malah ga bisa di matiin dan denger suara obrolan driver sepanjang jalan",2026-01-18 09:03:22,negatif
Pengguna Google,5,puas banget pakai aplikasi ini,2026-01-18 09:02:37,positif
Pengguna Google,5,sangat bagus,2026-01-18 08:53:45,positif
Pengguna Google,3,"gara2 gopay pinjam saya jd terlilit utang pinjol, gopay pinjam tdk flexible, semua hrs di lunasi dl baru bs pinjam lg, gk worth it",2026-01-18 08:22:41,netral
Pengguna Google,1,"ga ada cs manusia kaya di aplikasi Laen,pemulihan akun ribet",2026-01-18 08:11:53,negatif
Pengguna Google,2,"pesen gojek pada saat hujan lama banget,sekalinya dapet lokasinya jauh banget",2026-01-18 07:51:45,negatif
Pengguna Google,5,baik ramah draivernya,2026-01-18 07:28:41,positif
Pengguna Google,1,"Diskonnya semakin lama semakin mahal. Dulu langgannan goplus buat go fo food diskon ongkir 12.000 terus jadi 10.000. Nah sekarang minimal pembelian harus 40.000, dulunya 30.000. Selain itu app gojek nih memaksa download gopay, karena di fiturnya ada tp harus download gopay, hilangin ajalah jadi kayak iklan... emang iklan sih iklan gopay 😭",2026-01-18 07:25:41,negatif
Pengguna Google,5,tepat waktu,2026-01-18 07:07:29,positif
Pengguna Google,1,sungguh sistem nggak manusiawi..,2026-01-18 06:22:44,negatif
Pengguna Google,5,sangat baik,2026-01-18 05:57:03,positif
Pengguna Google,3,suka transeport murah cepat terpercaya.,2026-01-18 05:38:12,netral
Pengguna Google,5,"Halo saya pengguna setia GoFood, saya ingin memberi saran untuk menambahkan Fitur pembayaran melalui Qris, senang bila saran kami didengar. terima kasih",2026-01-18 04:33:59,positif
Pengguna Google,4,OK,2026-01-18 04:08:19,positif
Pengguna Google,5,sangat bagus,2026-01-18 02:10:11,positif
Pengguna Google,1,"ini kenapa sih, saya sama sekali engga langganan dan ga pernah beli, tapi kenapa akun saya tiba² kebeli gojek plus sendiri? saldo ku jadi ngurang🤬🤬🤬",2026-01-18 02:01:32,negatif
Pengguna Google,5,mantul,2026-01-18 01:19:44,positif
Pengguna Google,1,"driver go car kebanyakan tidak ada sopan santun, mudah marah, pelecehan verbal",2026-01-18 00:35:06,negatif
Pengguna Google,1,makin menjadi nih gojek dan drivernya makanan udah di bayar gopay di catatan di kasih nomer WA memudahkan jika pengantaran cuma karena saya gak respon kenapa si driver ngmg makanan saya kasih ke panti asuhannn heyyyyyy lu rugi apa itu udah aku bayar tinggal taruh foto d WA selesai lo yg ribet,2026-01-18 00:31:14,negatif
Pengguna Google,3,kenpa setiap mau membeli gofood sudah lama menunggu sampe Berjam jam tidak ada pemberitahuan mau di batalkan tidak bisa mau pesen lagi takut datang jdi bingung sebagai konsumen ???tolong di perbaiki lagi gofood nya,2026-01-18 00:22:47,netral
